DR,A%,DF%,1stIn,1st%,2nd%
0.95,2.3%,2.3%,71.6%,63.5%,52.0%
3.14,0.0%,2.9%,62.9%,81.8%,84.6%
0.73,2.2%,6.7%,64.4%,58.6%,37.5%
0.80,0.0%,7.8%,64.1%,53.7%,34.8%
1.29,3.5%,7.1%,67.1%,68.4%,42.9%
2.91,6.3%,0.0%,50.0%,75.0%,75.0%
1.60,0.0%,0.0%,62.3%,72.7%,65.0%
1.20,0.0%,6.2%,66.2%,51.2%,59.1%
1.00,1.5%,4.4%,56.3%,64.5%,42.4%
1.11,2.4%,1.2%,65.9%,55.6%,46.4%
1.49,1.7%,8.6%,58.6%,70.6%,50.0%
