DR,A%,DF%,1stIn,1st%,2nd%
1.27,8.0%,3.4%,77.0%,61.2%,65.0%
1.58,3.4%,5.1%,74.6%,72.7%,53.3%
1.64,0.0%,3.6%,69.1%,63.2%,70.6%
0.81,0.0%,2.8%,75.0%,55.6%,22.2%
0.60,5.7%,1.9%,73.6%,59.0%,28.6%
1.20,4.8%,2.4%,67.9%,70.2%,51.9%
0.64,0.0%,0.0%,80.7%,45.7%,45.5%
1.73,4.3%,0.0%,89.4%,66.7%,60.0%
0.73,0.0%,5.9%,70.6%,50.0%,53.3%
1.25,1.7%,3.3%,83.3%,74.0%,30.0%
2.57,3.4%,6.9%,72.4%,71.4%,75.0%
1.29,1.3%,3.9%,70.1%,61.1%,56.5%
0.85,0.0%,5.5%,74.7%,51.5%,39.1%
3.16,3.3%,3.3%,60.0%,72.2%,91.7%
1.25,0.0%,1.3%,71.4%,65.5%,50.0%
1.49,1.6%,6.6%,63.9%,84.6%,54.5%
0.90,2.1%,4.2%,71.9%,62.3%,48.1%
1.83,4.3%,0.0%,76.6%,69.4%,63.6%
2.50,2.8%,0.0%,55.6%,80.0%,75.0%
0.89,0.0%,6.7%,51.7%,64.5%,41.4%
1.15,0.0%,4.2%,59.7%,62.8%,58.6%
1.38,1.3%,3.8%,60.3%,72.3%,61.3%
0.72,0.0%,10.7%,67.9%,50.0%,33.3%
0.70,5.0%,11.7%,50.0%,60.0%,53.3%
0.73,0.0%,7.1%,64.3%,48.9%,40.0%
1.01,8.8%,1.8%,63.2%,77.8%,57.1%
0.73,0.0%,3.2%,69.8%,47.7%,42.1%
1.34,5.3%,0.0%,64.9%,75.7%,35.0%
0.94,4.2%,2.8%,73.2%,63.5%,68.4%
0.65,0.0%,0.0%,74.5%,37.1%,50.0%
0.62,2.5%,7.5%,55.0%,54.5%,33.3%
1.43,11.6%,2.9%,76.8%,73.6%,50.0%
0.96,1.1%,2.3%,64.8%,64.9%,54.8%
1.36,3.4%,0.0%,75.9%,63.6%,57.1%
1.02,2.3%,2.3%,60.9%,71.7%,58.8%
0.47,2.6%,7.9%,71.1%,63.0%,18.2%
1.07,2.9%,2.9%,68.6%,70.8%,45.5%
0.71,0.0%,3.8%,83.8%,58.2%,38.5%
0.88,2.0%,3.1%,72.4%,57.7%,51.9%
1.68,0.0%,1.7%,63.3%,76.3%,68.2%
1.34,2.0%,2.0%,51.0%,61.5%,60.0%
0.61,5.7%,1.9%,66.0%,60.0%,44.4%
1.48,0.0%,0.0%,75.4%,69.6%,73.3%
1.48,4.8%,1.6%,71.0%,68.2%,66.7%
1.34,3.4%,6.9%,65.5%,63.2%,35.0%
0.84,0.0%,3.4%,79.5%,51.4%,38.9%
0.43,0.0%,8.3%,50.0%,33.3%,22.2%
0.82,3.4%,6.7%,53.9%,62.5%,39.0%
1.83,4.4%,2.2%,80.0%,75.0%,55.6%
0.76,1.2%,2.5%,71.6%,56.9%,52.2%
2.07,2.3%,2.3%,56.8%,84.0%,57.9%
1.10,7.1%,0.8%,72.2%,62.6%,45.7%
1.68,0.0%,11.4%,75.0%,69.7%,54.5%
0.93,0.0%,6.6%,74.7%,52.9%,30.4%
0.65,4.3%,4.3%,72.3%,55.9%,53.8%
0.73,0.0%,10.9%,65.2%,56.7%,43.8%
1.34,1.5%,7.5%,58.2%,76.9%,42.9%
0.68,3.7%,1.9%,70.4%,50.0%,62.5%
1.21,5.8%,3.5%,65.1%,69.6%,63.3%
1.58,9.4%,3.8%,75.5%,80.0%,53.8%
0.57,2.9%,4.4%,73.5%,58.0%,50.0%
1.12,3.8%,6.7%,67.3%,60.0%,52.9%
0.44,6.4%,8.5%,68.1%,56.3%,40.0%
1.14,4.1%,1.4%,60.3%,72.7%,62.1%
0.93,2.1%,3.2%,64.2%,52.5%,47.1%
0.82,3.8%,6.4%,55.1%,60.5%,42.9%
0.13,0.0%,3.3%,63.3%,47.4%,27.3%
0.31,0.0%,3.6%,78.6%,40.9%,33.3%
1.22,2.9%,2.9%,60.0%,71.4%,53.6%
0.50,1.6%,8.1%,61.3%,47.4%,33.3%
0.31,3.6%,1.8%,61.8%,58.8%,33.3%
1.58,3.3%,1.6%,70.5%,74.4%,50.0%
0.94,0.9%,3.7%,72.0%,62.3%,46.7%
1.05,9.9%,1.1%,59.3%,63.0%,51.4%
1.03,5.9%,6.9%,60.8%,69.4%,40.0%
0.84,1.9%,9.6%,65.4%,52.9%,44.4%
1.67,2.0%,2.0%,74.0%,73.0%,69.2%
0.57,0.0%,0.0%,67.5%,55.6%,69.2%
1.26,2.0%,5.9%,62.7%,59.4%,60.5%
1.10,1.3%,0.0%,76.9%,60.0%,55.6%
0.96,2.8%,2.8%,69.7%,57.9%,45.5%
1.00,2.8%,8.5%,60.4%,64.1%,45.2%
0.42,0.0%,8.0%,53.3%,60.0%,45.7%
2.83,5.3%,5.3%,68.4%,84.6%,83.3%
0.72,3.4%,3.4%,63.8%,48.6%,33.3%
1.34,1.5%,4.5%,69.7%,78.3%,50.0%
1.28,0.0%,6.7%,70.0%,73.8%,50.0%
0.70,1.5%,1.5%,59.1%,64.1%,48.1%
2.03,0.0%,4.8%,61.9%,65.4%,87.5%
1.17,0.0%,11.1%,66.7%,64.3%,33.3%
0.90,2.6%,3.9%,53.9%,65.9%,45.7%
1.01,4.0%,10.0%,60.0%,73.3%,50.0%
0.74,3.5%,5.3%,57.9%,51.5%,45.8%
2.50,8.6%,2.9%,68.6%,83.3%,54.5%
0.75,3.6%,7.1%,44.6%,52.0%,58.1%
1.07,4.4%,4.4%,57.1%,71.2%,51.3%
1.41,2.1%,10.4%,56.3%,70.4%,47.6%
0.71,1.7%,3.4%,58.6%,44.1%,37.5%
0.64,0.0%,9.7%,51.6%,62.5%,36.7%
0.73,2.9%,8.8%,52.9%,58.3%,34.4%
1.43,2.9%,1.4%,67.1%,66.0%,52.2%
0.90,0.0%,10.6%,60.6%,57.9%,40.5%
0.94,4.4%,5.9%,67.6%,58.7%,45.5%
0.55,1.6%,4.9%,77.0%,53.2%,50.0%
1.06,1.7%,6.0%,74.1%,61.6%,40.0%
1.12,0.0%,7.4%,70.5%,61.2%,39.3%
0.64,0.0%,0.0%,78.4%,50.0%,36.4%
1.05,0.0%,4.9%,77.8%,52.4%,50.0%
0.71,1.6%,9.8%,62.3%,68.4%,43.5%
0.85,1.0%,6.7%,71.2%,55.4%,43.3%
