DR,A%,DF%,1stIn,1st%,2nd%
0.48,13.0%,8.7%,45.7%,61.9%,44.0%
1.20,4.1%,1.4%,40.5%,73.3%,63.6%
1.58,32.7%,3.8%,63.5%,90.9%,47.4%
1.20,15.8%,3.5%,50.9%,81.0%,57.1%
1.34,13.6%,4.5%,50.0%,84.8%,57.6%
1.54,9.4%,4.2%,56.3%,85.2%,64.3%
2.10,20.0%,4.4%,51.1%,91.3%,59.1%
0.84,13.0%,5.8%,49.3%,70.6%,51.4%
0.43,5.4%,29.7%,27.0%,60.0%,29.6%
1.21,22.6%,2.6%,51.3%,88.1%,57.1%
1.12,30.0%,10.0%,60.0%,100.0%,0.0%
0.89,22.2%,6.2%,59.3%,83.3%,39.4%
0.55,9.5%,9.5%,58.1%,67.4%,45.2%
1.49,20.3%,3.4%,61.0%,80.6%,78.3%
1.61,15.8%,7.0%,57.9%,84.8%,54.2%
3.31,23.8%,2.4%,50.0%,85.7%,85.7%
2.50,15.6%,6.7%,46.7%,95.2%,70.8%
0.86,11.5%,6.6%,42.6%,96.2%,42.9%
1.12,10.6%,7.4%,43.6%,78.0%,52.8%
1.34,16.1%,6.5%,50.0%,80.6%,61.3%
0.97,16.9%,4.6%,53.8%,85.7%,60.0%
1.00,9.8%,2.2%,41.3%,68.4%,63.0%
1.05,15.8%,2.0%,55.4%,80.4%,53.3%
1.77,22.7%,7.6%,51.5%,91.2%,59.4%
3.18,20.0%,0.0%,66.7%,90.0%,80.0%
1.05,15.9%,2.3%,53.4%,72.3%,56.1%
0.74,8.8%,5.3%,43.9%,76.0%,56.3%
1.19,8.7%,10.9%,44.6%,80.5%,52.9%
3.69,20.8%,0.0%,41.7%,90.0%,78.6%
1.09,6.7%,7.9%,44.9%,82.5%,46.9%
1.09,12.6%,3.6%,43.2%,81.3%,57.1%
2.72,11.6%,0.0%,58.1%,96.0%,66.7%
0.98,5.1%,6.8%,47.5%,76.8%,46.8%
0.88,8.0%,8.0%,41.4%,66.7%,51.0%
0.86,15.1%,8.6%,54.8%,76.5%,38.1%
1.02,3.0%,2.0%,56.4%,59.6%,54.5%
0.78,5.1%,5.1%,52.5%,61.3%,57.1%
0.70,11.2%,3.7%,63.4%,76.5%,47.5%
0.53,8.0%,4.0%,54.0%,55.6%,65.2%
1.46,18.6%,5.1%,62.7%,75.7%,59.1%
1.29,17.2%,3.4%,53.4%,71.0%,63.0%
1.24,12.0%,6.7%,56.0%,85.7%,39.4%
0.84,10.0%,2.7%,49.1%,81.5%,62.5%
0.82,8.3%,4.2%,63.9%,63.0%,38.5%
1.90,6.1%,6.1%,34.7%,94.1%,53.1%
0.87,0.0%,1.0%,53.4%,63.6%,56.3%
0.94,7.6%,5.0%,61.3%,60.3%,52.2%
0.64,3.2%,9.5%,34.9%,54.5%,56.1%
0.57,11.5%,11.5%,44.2%,52.2%,55.2%
0.75,26.2%,6.6%,59.0%,66.7%,32.0%
0.91,9.7%,5.3%,47.8%,75.9%,55.9%
4.18,26.5%,5.9%,50.0%,88.2%,82.4%
0.96,10.2%,13.0%,50.9%,76.4%,43.4%
1.66,19.0%,3.6%,48.8%,92.7%,69.8%
0.39,15.7%,5.9%,52.9%,74.1%,25.0%
1.31,16.0%,4.3%,55.3%,96.2%,59.5%
1.55,20.4%,7.4%,55.6%,83.3%,50.0%
1.41,17.1%,8.6%,52.9%,91.9%,48.5%
1.14,14.4%,3.6%,63.1%,81.4%,53.7%
1.03,15.7%,7.2%,53.0%,88.6%,51.3%
1.04,25.2%,6.5%,65.4%,87.1%,48.6%
1.24,18.8%,9.9%,52.5%,88.7%,41.7%
0.68,24.5%,5.3%,53.2%,84.0%,43.2%
1.37,9.4%,1.9%,43.4%,91.3%,60.0%
0.81,15.4%,13.5%,44.2%,73.9%,37.9%
1.00,13.6%,7.3%,50.9%,82.1%,48.1%
1.11,20.5%,4.9%,63.9%,83.3%,43.2%
0.97,7.3%,5.5%,61.8%,75.0%,52.4%
0.76,22.7%,1.3%,56.0%,78.6%,60.6%
0.99,17.2%,6.1%,49.5%,85.7%,64.0%
1.54,22.8%,1.8%,61.4%,80.0%,63.6%
0.86,15.9%,6.1%,57.3%,85.1%,48.6%
1.42,19.0%,1.7%,74.1%,81.4%,46.7%
0.71,6.8%,5.5%,46.6%,76.5%,38.5%
1.11,11.9%,9.9%,60.4%,78.7%,40.0%
1.01,9.0%,14.1%,48.7%,71.1%,50.0%
1.44,9.4%,6.3%,48.4%,90.3%,48.5%
0.74,11.1%,11.1%,45.8%,75.8%,33.3%
1.33,8.9%,12.5%,60.7%,73.5%,40.9%
1.23,17.3%,14.8%,30.9%,88.0%,71.4%
0.56,11.8%,6.6%,64.5%,67.3%,51.9%
1.50,4.2%,6.3%,60.4%,72.4%,47.4%
1.31,13.8%,0.0%,61.5%,87.5%,64.0%
1.12,21.4%,6.8%,52.4%,87.0%,44.9%
0.65,15.5%,6.9%,46.6%,81.5%,25.8%
0.86,11.0%,2.2%,61.5%,71.4%,48.6%
2.11,4.3%,0.0%,59.6%,82.1%,73.7%
0.88,14.9%,10.4%,47.8%,81.3%,37.1%
0.70,7.0%,5.8%,53.5%,80.4%,42.5%
0.49,11.7%,5.2%,53.2%,75.6%,38.9%
1.09,9.1%,5.0%,53.7%,87.7%,60.7%
1.75,19.2%,7.7%,53.8%,78.6%,58.3%
0.76,16.4%,3.6%,54.5%,73.3%,48.0%
1.12,11.1%,6.7%,57.8%,80.8%,47.4%
1.23,11.5%,6.9%,52.9%,69.6%,53.7%
0.99,16.7%,5.9%,43.1%,93.2%,46.6%
0.90,10.6%,8.0%,51.3%,74.1%,43.6%
0.86,9.1%,5.6%,51.0%,80.8%,32.9%
1.44,9.7%,9.7%,48.4%,80.0%,52.1%
0.94,8.1%,8.1%,58.1%,76.7%,45.2%
1.78,18.0%,10.0%,44.0%,86.4%,53.6%
0.93,11.8%,7.4%,51.5%,60.0%,60.6%
1.02,10.4%,3.5%,58.3%,76.1%,56.3%
0.85,6.6%,7.4%,50.4%,78.7%,51.7%
1.14,6.3%,5.1%,44.3%,77.1%,52.3%
0.71,3.1%,5.2%,54.2%,65.4%,56.8%
0.97,8.5%,15.9%,41.5%,85.3%,39.6%
2.28,7.0%,4.7%,48.8%,90.5%,63.6%
0.58,4.2%,4.2%,41.7%,63.3%,38.1%
0.73,5.9%,5.9%,44.6%,71.1%,48.2%
1.19,10.5%,10.5%,47.4%,86.1%,50.0%
0.83,5.8%,0.0%,55.0%,80.3%,48.1%
0.78,2.1%,5.3%,48.4%,78.3%,49.0%
0.59,9.2%,13.8%,41.5%,74.1%,42.1%
0.60,4.7%,4.7%,54.1%,71.7%,30.8%
1.03,11.7%,3.9%,46.8%,83.3%,56.1%
0.77,7.1%,4.3%,48.6%,64.7%,55.6%
0.80,19.0%,5.1%,66.4%,84.6%,41.3%
0.90,14.3%,2.5%,61.3%,72.6%,47.8%
0.85,12.4%,2.1%,68.0%,83.3%,54.8%
0.70,19.0%,10.3%,50.0%,75.9%,48.3%
0.73,13.2%,4.4%,48.5%,66.7%,45.7%
1.95,12.5%,0.0%,56.3%,81.5%,71.4%
0.75,7.4%,8.8%,47.1%,78.1%,47.2%
1.14,6.5%,4.6%,50.9%,80.0%,50.9%
0.78,8.6%,12.1%,48.3%,64.3%,43.3%
0.72,3.9%,9.2%,56.6%,69.8%,45.5%
0.56,13.8%,19.0%,43.1%,76.0%,54.5%
0.99,22.1%,5.9%,54.4%,81.1%,58.1%
0.92,11.8%,10.0%,57.3%,77.8%,63.8%
0.88,12.9%,4.0%,57.4%,70.7%,44.2%
1.44,20.6%,5.9%,67.6%,84.8%,59.1%
0.66,20.8%,5.7%,43.4%,82.6%,56.7%
0.77,8.9%,3.3%,55.6%,76.0%,60.0%
1.71,5.7%,3.8%,49.1%,73.1%,74.1%
0.42,10.9%,0.0%,58.7%,55.6%,31.6%
2.47,14.3%,0.0%,61.9%,84.6%,62.5%
0.79,7.4%,5.0%,43.8%,79.2%,50.0%
0.67,5.3%,8.8%,36.8%,90.5%,27.8%
1.20,8.8%,7.4%,42.6%,86.2%,41.0%
0.57,13.9%,8.3%,56.9%,70.7%,29.0%
0.84,21.1%,5.3%,56.1%,84.4%,28.0%
0.95,10.7%,7.1%,60.7%,76.5%,36.4%
0.75,13.6%,12.5%,53.4%,87.2%,51.2%
1.83,10.9%,6.5%,47.8%,86.4%,54.2%
0.59,4.9%,9.8%,56.1%,69.6%,38.9%
0.62,14.9%,6.9%,49.4%,79.1%,36.4%
0.77,9.3%,5.6%,51.9%,64.3%,53.8%
1.02,8.0%,5.0%,52.0%,78.8%,54.2%
0.63,9.7%,9.7%,50.0%,74.2%,35.5%
1.89,15.6%,8.9%,48.9%,81.8%,69.6%
0.86,5.4%,3.2%,50.5%,78.7%,47.8%
0.54,9.6%,1.9%,50.0%,50.0%,34.6%
1.12,8.4%,4.8%,54.2%,75.6%,39.5%
0.79,11.0%,4.0%,55.0%,78.2%,62.2%
1.09,6.1%,5.1%,52.5%,73.1%,53.2%
0.63,3.7%,7.4%,55.6%,80.0%,33.3%
0.96,14.3%,6.0%,54.8%,67.4%,52.6%
1.56,23.6%,1.8%,56.4%,87.1%,41.7%
0.94,8.3%,3.1%,51.0%,75.5%,44.7%
0.36,10.8%,1.5%,58.5%,71.1%,48.1%
0.72,13.3%,3.3%,56.7%,70.6%,53.8%
1.09,4.8%,4.8%,54.2%,77.8%,55.3%
0.91,12.7%,9.8%,51.0%,78.8%,34.0%
4.64,22.2%,2.8%,63.9%,100.0%,69.2%
0.90,13.4%,3.0%,53.7%,80.6%,58.1%
1.62,10.6%,4.3%,55.3%,80.8%,57.1%
0.85,11.3%,8.8%,45.0%,77.8%,27.3%
0.83,6.0%,11.9%,44.8%,66.7%,40.5%
0.93,7.4%,4.9%,58.0%,70.2%,41.2%
0.52,5.6%,5.6%,63.9%,34.8%,46.2%
0.90,10.1%,4.5%,49.4%,77.3%,46.7%
1.11,7.2%,1.4%,65.2%,71.1%,62.5%
0.50,6.7%,4.4%,60.0%,40.7%,50.0%
1.21,13.8%,10.3%,48.3%,83.9%,51.7%
2.60,23.1%,1.9%,61.5%,84.4%,85.0%
0.73,8.5%,6.1%,57.3%,61.7%,28.6%
0.80,11.5%,7.7%,48.7%,63.2%,55.0%
0.66,8.7%,7.2%,44.9%,87.1%,42.1%
2.94,20.0%,0.0%,60.0%,87.5%,75.0%
0.80,5.1%,5.1%,47.5%,70.2%,40.4%
