DR,A%,DF%,1stIn,1st%,2nd%
1.42,9.3%,2.3%,75.6%,83.1%,47.6%
0.74,5.3%,5.3%,51.3%,65.5%,54.5%
1.09,3.8%,2.5%,66.9%,73.8%,66.0%
1.45,14.1%,2.2%,60.0%,86.4%,53.7%
1.02,3.0%,5.0%,56.0%,83.9%,52.3%
2.05,6.5%,0.0%,72.6%,82.2%,52.9%
1.74,6.6%,3.9%,52.6%,80.0%,63.9%
0.71,9.9%,4.4%,58.2%,81.1%,44.7%
2.20,6.3%,0.0%,68.8%,84.8%,46.7%
0.60,4.3%,1.1%,58.5%,63.6%,25.6%
1.13,2.1%,2.1%,56.3%,76.5%,58.7%
1.20,1.7%,1.7%,64.7%,79.2%,45.2%
1.68,7.8%,2.6%,59.7%,69.6%,61.3%
0.78,3.2%,0.0%,64.5%,62.5%,59.1%
2.02,7.0%,0.0%,56.1%,81.3%,72.0%
0.63,4.2%,1.4%,62.5%,62.2%,66.7%
1.54,7.5%,0.0%,83.0%,84.1%,44.4%
1.96,8.2%,4.1%,65.3%,93.8%,52.9%
1.06,0.0%,2.2%,67.4%,71.7%,48.3%
1.34,5.9%,4.4%,57.4%,79.5%,55.2%
1.66,0.0%,0.0%,59.6%,87.1%,52.4%
1.28,11.7%,1.3%,71.4%,76.4%,45.5%
1.12,11.8%,0.0%,51.3%,71.8%,73.0%
0.00,0.0%,8.0%,64.0%,56.3%,22.2%
1.11,4.3%,3.2%,59.1%,76.4%,52.6%
1.03,5.1%,2.0%,55.6%,74.5%,52.3%
-,62.5%,0.0%,87.5%,100.0%,100.0%
1.05,1.5%,0.0%,61.5%,75.0%,52.0%
1.35,13.5%,0.0%,55.8%,86.2%,65.2%
1.71,6.5%,1.6%,61.3%,84.2%,62.5%
0.80,4.8%,3.8%,56.7%,79.7%,53.3%
1.60,26.4%,1.1%,66.7%,81.0%,62.1%
1.96,7.0%,2.8%,64.8%,80.4%,60.0%
0.56,2.7%,2.7%,73.0%,51.9%,30.0%
2.29,14.3%,2.4%,78.6%,81.8%,66.7%
1.21,12.5%,6.3%,67.2%,76.7%,47.6%
0.72,9.8%,2.0%,64.7%,63.6%,55.6%
1.41,16.5%,2.5%,63.3%,84.0%,55.2%
0.28,2.4%,4.8%,76.2%,56.3%,40.0%
1.40,9.2%,1.5%,61.5%,72.5%,72.0%
0.62,1.9%,1.9%,57.4%,61.3%,34.8%
0.89,7.0%,2.8%,57.7%,63.4%,43.3%
1.68,8.5%,3.4%,64.4%,78.9%,61.9%
0.52,0.0%,0.0%,59.3%,57.4%,37.8%
1.56,15.9%,2.3%,67.0%,78.0%,62.1%
1.24,9.1%,2.0%,61.6%,80.3%,57.9%
1.09,3.3%,2.2%,66.3%,78.7%,71.0%
1.26,5.5%,2.7%,50.7%,73.0%,63.9%
0.96,5.1%,3.1%,67.3%,71.2%,59.4%
1.60,17.3%,1.9%,57.7%,83.3%,63.6%
1.88,10.6%,0.0%,46.8%,86.4%,72.0%
1.77,5.8%,3.8%,51.9%,77.8%,68.0%
0.70,9.6%,3.8%,48.1%,76.0%,59.3%
1.27,16.9%,4.2%,70.4%,82.0%,71.4%
1.11,14.6%,2.2%,66.5%,75.6%,56.5%
1.67,17.9%,4.1%,69.9%,84.9%,51.4%
1.12,9.8%,2.2%,68.5%,74.6%,65.5%
1.32,5.0%,3.3%,63.3%,78.9%,54.5%
1.38,12.3%,1.8%,78.9%,77.8%,66.7%
0.76,8.1%,1.0%,73.7%,74.0%,42.3%
0.70,3.1%,0.0%,78.1%,70.0%,42.9%
0.63,0.0%,1.3%,66.2%,54.9%,34.6%
0.98,1.6%,4.9%,63.4%,74.4%,42.2%
1.69,7.7%,0.0%,57.7%,84.4%,54.5%
0.40,0.0%,9.3%,60.5%,53.8%,35.3%
1.28,9.1%,0.0%,66.7%,72.7%,63.6%
1.48,11.3%,0.0%,66.1%,73.2%,71.4%
0.75,2.5%,3.8%,64.6%,62.7%,50.0%
4.62,5.0%,0.0%,55.0%,90.9%,77.8%
0.53,5.7%,1.9%,77.4%,58.5%,50.0%
1.24,4.3%,2.9%,66.7%,71.7%,56.5%
1.78,4.3%,0.0%,68.1%,78.1%,73.3%
0.80,5.9%,2.4%,64.7%,61.8%,46.7%
1.35,12.3%,0.9%,73.6%,79.5%,64.3%
0.52,0.0%,0.0%,75.3%,61.8%,61.1%
1.41,11.4%,0.0%,71.4%,80.0%,70.0%
2.77,7.0%,0.0%,65.1%,85.7%,80.0%
1.38,4.3%,2.9%,60.9%,69.0%,59.3%
0.97,2.2%,3.6%,62.3%,72.1%,51.9%
1.18,9.0%,5.0%,57.0%,70.2%,51.2%
1.47,14.1%,0.0%,68.2%,74.1%,48.1%
0.58,0.0%,1.7%,86.4%,54.9%,75.0%
1.69,0.0%,0.0%,70.6%,77.8%,46.7%
1.03,10.9%,3.3%,58.7%,75.9%,55.3%
0.82,6.7%,2.9%,60.0%,68.3%,52.4%
0.74,0.0%,4.5%,59.7%,52.5%,55.6%
0.55,10.2%,4.1%,59.2%,69.0%,20.0%
1.56,7.7%,3.8%,51.9%,81.5%,60.0%
1.38,5.1%,2.0%,67.7%,65.7%,78.1%
0.64,3.0%,3.0%,51.5%,67.6%,46.9%
1.05,12.1%,1.0%,73.7%,65.8%,50.0%
1.33,6.8%,6.8%,64.4%,86.8%,61.9%
1.72,6.8%,1.7%,59.3%,77.1%,66.7%
1.35,4.0%,4.0%,60.0%,75.6%,56.7%
0.86,4.3%,2.2%,65.2%,66.7%,68.8%
0.61,4.1%,4.1%,65.8%,58.3%,44.0%
1.22,6.5%,1.6%,51.6%,78.1%,53.3%
1.30,5.9%,2.9%,61.8%,73.8%,53.8%
1.06,2.2%,6.5%,52.2%,77.1%,50.0%
1.51,8.2%,1.4%,76.7%,78.6%,76.5%
1.67,4.2%,0.0%,68.1%,69.4%,73.9%
1.69,11.1%,3.7%,70.4%,78.9%,56.3%
0.77,7.7%,4.4%,63.7%,70.7%,45.5%
1.03,4.2%,2.1%,58.7%,67.9%,52.5%
0.91,2.9%,4.4%,59.3%,66.9%,54.2%
1.28,15.1%,5.4%,63.4%,71.2%,61.8%
1.14,7.0%,5.2%,58.3%,74.6%,45.8%
1.41,7.8%,7.8%,64.4%,79.3%,46.9%
0.78,6.3%,6.3%,46.9%,70.0%,64.7%
0.40,7.3%,12.2%,39.0%,75.0%,32.0%
0.98,5.5%,5.5%,52.7%,66.7%,51.2%
1.45,8.1%,3.2%,62.9%,76.9%,56.5%
0.85,6.6%,3.3%,45.9%,67.9%,45.5%
1.37,10.6%,2.1%,68.8%,85.6%,61.4%
1.38,10.3%,4.7%,57.0%,77.0%,50.0%
1.22,6.2%,0.8%,65.1%,77.4%,48.9%
0.65,12.2%,2.4%,63.4%,73.1%,40.0%
1.16,6.4%,0.0%,69.2%,81.5%,54.2%
2.18,14.0%,0.0%,88.4%,78.9%,60.0%
0.85,5.2%,1.0%,60.3%,74.4%,49.4%
1.35,5.7%,3.4%,67.8%,67.8%,67.9%
2.02,14.1%,4.7%,59.4%,84.2%,53.8%
1.87,4.3%,1.4%,67.1%,76.6%,69.6%
0.88,4.5%,2.7%,63.6%,70.0%,52.5%
1.78,4.3%,2.1%,72.3%,82.4%,61.5%
1.66,7.4%,2.9%,67.6%,82.6%,68.2%
0.92,0.8%,4.2%,65.3%,58.4%,51.2%
0.68,4.2%,4.2%,56.9%,53.7%,48.4%
1.22,4.6%,4.6%,56.9%,67.6%,53.6%
1.34,1.5%,7.5%,52.2%,71.4%,59.4%
0.68,2.7%,6.7%,61.3%,58.7%,37.9%
1.32,3.3%,1.7%,56.7%,85.3%,50.0%
1.33,16.8%,3.0%,55.4%,80.4%,55.6%
1.38,3.5%,3.5%,57.9%,69.7%,58.3%
1.51,15.3%,8.5%,52.5%,80.6%,53.6%
0.74,6.0%,1.5%,56.7%,65.8%,27.6%
1.72,4.0%,2.0%,64.0%,87.5%,55.6%
1.39,12.1%,1.5%,53.0%,71.4%,64.5%
1.35,17.3%,1.2%,63.0%,84.3%,56.7%
0.80,9.8%,3.3%,65.6%,65.0%,61.9%
1.62,3.6%,3.6%,61.8%,70.6%,71.4%
2.38,7.9%,2.6%,52.6%,85.0%,72.2%
1.27,11.1%,2.8%,58.3%,81.0%,46.7%
1.54,15.6%,5.2%,54.5%,83.3%,42.9%
1.15,6.3%,3.8%,51.2%,70.7%,56.4%
0.88,6.9%,3.9%,57.8%,78.0%,48.8%
1.43,9.8%,0.9%,56.3%,87.3%,49.0%
1.86,17.4%,1.4%,56.5%,79.5%,63.3%
2.12,20.6%,0.0%,60.3%,87.8%,63.0%
1.12,5.6%,5.6%,60.0%,66.7%,55.6%
1.45,9.9%,0.0%,62.0%,84.1%,59.3%
1.56,15.7%,2.0%,64.7%,72.7%,50.0%
1.10,12.0%,4.3%,54.7%,76.6%,58.5%
1.22,10.0%,5.0%,53.3%,71.9%,60.7%
0.75,4.6%,1.1%,54.0%,72.3%,60.0%
0.59,6.4%,0.0%,48.9%,43.5%,45.8%
1.30,9.2%,6.2%,67.7%,70.5%,66.7%
2.86,19.0%,4.8%,69.0%,96.6%,61.5%
1.29,12.3%,3.7%,69.1%,78.6%,56.0%
0.80,5.2%,1.7%,77.6%,64.4%,53.8%
1.47,10.5%,3.5%,54.4%,77.4%,53.8%
0.98,5.8%,1.2%,61.6%,69.8%,54.5%
1.79,10.4%,2.1%,58.3%,85.7%,55.0%
2.33,5.0%,0.0%,62.5%,80.0%,66.7%
1.27,8.4%,2.4%,67.5%,67.9%,63.0%
0.92,2.7%,0.0%,60.8%,64.4%,79.3%
1.27,4.3%,1.1%,63.8%,68.3%,79.4%
0.82,5.1%,1.7%,58.1%,63.2%,51.0%
1.88,9.9%,4.9%,56.8%,87.0%,62.9%
1.72,7.8%,2.6%,54.5%,78.6%,65.7%
1.64,21.2%,4.8%,58.7%,86.9%,53.5%
0.76,6.1%,3.0%,65.2%,74.4%,43.5%
0.41,7.1%,2.4%,59.5%,76.0%,29.4%
1.97,6.8%,1.7%,76.3%,86.7%,71.4%
1.28,11.6%,2.3%,53.5%,76.1%,47.5%
1.30,12.0%,4.0%,60.0%,83.3%,40.0%
1.62,10.7%,5.4%,66.1%,78.4%,68.4%
0.79,8.3%,1.7%,70.0%,81.0%,33.3%
1.27,14.8%,1.6%,67.2%,75.6%,55.0%
0.58,6.5%,1.9%,75.9%,67.1%,34.6%
1.35,10.2%,3.4%,69.3%,82.0%,59.3%
1.69,8.0%,0.0%,65.3%,81.6%,57.7%
1.81,6.9%,5.6%,45.8%,81.8%,66.7%
1.37,12.7%,0.0%,79.4%,76.5%,57.1%
0.68,1.9%,2.8%,72.0%,61.0%,40.0%
1.77,10.9%,2.2%,66.3%,73.8%,74.2%
1.26,8.1%,5.6%,60.5%,70.7%,57.1%
1.27,7.8%,4.9%,64.1%,86.4%,56.8%
0.70,3.1%,1.6%,59.4%,63.2%,50.0%
1.05,4.9%,2.4%,61.8%,64.5%,51.1%
2.00,17.0%,0.0%,61.7%,86.2%,61.1%
1.38,7.7%,3.1%,58.5%,76.3%,55.6%
0.66,4.7%,7.0%,60.5%,65.4%,47.1%
2.25,5.7%,0.0%,56.6%,83.3%,82.6%
1.08,7.6%,0.0%,63.8%,74.6%,55.3%
0.49,1.5%,1.5%,61.2%,56.1%,53.8%
1.07,4.5%,1.8%,66.1%,73.0%,42.1%
1.46,3.1%,1.6%,64.1%,78.0%,56.5%
2.08,7.3%,2.4%,53.7%,86.4%,52.6%
0.73,2.8%,0.0%,62.0%,68.2%,40.7%
1.28,4.4%,4.4%,61.1%,78.2%,48.6%
1.19,1.0%,3.9%,65.7%,62.7%,60.0%
0.88,4.0%,2.7%,62.7%,63.8%,50.0%
0.51,0.0%,4.5%,86.4%,63.2%,66.7%
1.07,8.5%,1.4%,59.2%,69.0%,65.5%
1.08,15.9%,1.6%,66.7%,73.8%,52.4%
2.02,4.3%,2.2%,73.9%,64.7%,83.3%
0.80,1.4%,5.7%,58.6%,61.0%,41.4%
1.50,7.5%,5.7%,52.8%,67.9%,68.0%
1.06,3.1%,2.0%,59.2%,63.8%,50.0%
0.71,5.1%,5.1%,65.8%,73.1%,44.4%
1.52,17.9%,3.6%,66.1%,83.8%,52.6%
0.65,1.2%,3.7%,69.5%,50.9%,52.0%
1.81,10.3%,1.5%,60.3%,70.7%,74.1%
1.61,8.3%,0.0%,61.7%,75.7%,52.2%
1.38,9.3%,3.1%,64.9%,77.8%,44.1%
0.89,11.3%,2.5%,58.8%,66.0%,48.5%
2.29,2.3%,4.7%,65.1%,85.7%,60.0%
0.43,3.6%,5.5%,60.0%,66.7%,31.8%
1.07,3.8%,7.7%,48.7%,81.6%,57.5%
0.74,8.5%,0.0%,76.6%,80.6%,27.3%
1.92,20.4%,6.1%,63.3%,90.3%,44.4%
0.96,7.1%,3.5%,55.8%,77.8%,52.0%
1.54,10.1%,1.3%,64.6%,76.5%,57.1%
0.90,4.5%,3.0%,68.2%,75.6%,52.4%
1.30,7.7%,1.5%,70.8%,76.1%,57.9%
1.53,9.1%,4.5%,62.1%,82.9%,64.0%
0.90,7.1%,8.6%,57.1%,67.5%,40.0%
1.70,7.7%,3.8%,51.9%,81.5%,64.0%
1.44,9.7%,3.2%,53.2%,81.8%,51.7%
0.78,2.4%,2.4%,73.8%,69.4%,50.0%
1.57,14.3%,1.2%,71.4%,76.7%,58.3%
1.56,12.8%,1.3%,61.5%,79.2%,56.7%
1.19,12.0%,2.8%,67.6%,65.8%,54.3%
0.41,7.0%,2.3%,61.6%,66.0%,45.5%
1.35,9.3%,0.9%,65.4%,71.4%,56.8%
1.43,3.8%,1.9%,58.5%,75.8%,63.6%
1.42,6.1%,2.0%,65.3%,76.6%,52.9%
0.60,1.8%,1.8%,57.1%,59.4%,45.8%
1.11,8.9%,0.0%,71.1%,70.3%,53.8%
0.84,5.7%,1.9%,74.5%,65.8%,74.1%
2.26,9.1%,2.3%,56.8%,72.0%,68.4%
1.36,12.3%,1.8%,66.7%,76.3%,47.4%
0.87,2.7%,3.6%,67.3%,60.8%,41.7%
0.94,1.3%,2.6%,73.7%,64.3%,50.0%
1.56,1.4%,0.0%,68.5%,76.0%,65.2%
1.00,0.9%,5.7%,63.2%,67.2%,43.6%
0.59,1.6%,0.0%,50.8%,56.3%,48.4%
1.71,3.9%,7.8%,60.8%,77.4%,50.0%
1.20,2.1%,5.3%,47.9%,66.7%,63.3%
0.66,3.7%,1.9%,51.9%,64.3%,50.0%
1.64,14.8%,1.9%,72.2%,82.1%,46.7%
0.68,2.8%,2.8%,68.1%,53.1%,39.1%
1.30,11.6%,2.9%,63.8%,77.3%,60.0%
2.03,14.9%,2.1%,63.8%,83.3%,58.8%
1.46,13.8%,0.0%,69.0%,87.5%,55.6%
0.68,10.4%,6.0%,67.2%,53.3%,54.5%
1.18,4.3%,1.1%,55.4%,70.6%,58.5%
1.36,10.2%,5.1%,52.5%,77.4%,57.1%
2.10,18.4%,2.0%,75.5%,83.8%,66.7%
0.55,8.8%,0.0%,67.6%,56.5%,36.4%
0.60,9.9%,5.0%,54.5%,70.9%,39.1%
1.55,12.6%,3.2%,68.4%,76.9%,60.0%
1.47,6.3%,2.5%,62.5%,72.0%,63.3%
0.86,5.4%,1.8%,66.1%,64.9%,52.6%
1.11,11.1%,3.3%,68.9%,72.6%,57.1%
1.59,19.0%,1.7%,70.7%,80.5%,58.8%
1.04,7.2%,5.4%,64.0%,71.8%,37.5%
1.81,2.1%,0.0%,70.2%,81.8%,50.0%
0.54,7.7%,1.5%,72.3%,63.8%,61.1%
1.21,10.6%,4.8%,61.5%,87.5%,50.0%
0.75,0.0%,7.8%,54.9%,78.6%,43.5%
1.58,3.6%,3.6%,69.1%,78.9%,58.8%
1.88,4.1%,0.0%,65.3%,84.4%,52.9%
0.85,7.4%,3.2%,53.7%,76.5%,59.1%
1.51,12.5%,3.4%,61.4%,83.3%,61.8%
0.51,6.8%,4.5%,75.0%,51.5%,18.2%
0.82,2.1%,2.1%,62.5%,68.3%,58.3%
1.66,8.3%,0.0%,68.8%,78.8%,53.3%
0.78,6.4%,4.3%,64.9%,72.1%,54.5%
1.10,10.0%,3.8%,58.8%,76.6%,51.5%
1.27,6.8%,4.1%,63.5%,83.0%,48.1%
0.91,15.0%,0.9%,64.6%,82.2%,57.5%
0.84,3.4%,6.0%,69.0%,65.0%,41.7%
1.37,8.1%,4.0%,55.6%,78.2%,61.4%
1.44,8.6%,5.4%,55.9%,82.7%,56.1%
1.71,13.3%,1.3%,66.7%,78.0%,68.0%
0.45,5.6%,1.9%,63.0%,58.8%,70.0%
1.58,16.7%,3.7%,66.7%,91.7%,33.3%
1.33,11.4%,0.0%,62.9%,72.7%,65.4%
0.73,1.7%,1.7%,58.6%,64.7%,37.5%
0.76,0.0%,9.1%,57.6%,57.9%,21.4%
0.56,1.2%,3.6%,79.5%,56.1%,35.3%
1.10,8.3%,8.3%,58.3%,78.6%,53.3%
1.11,12.2%,4.1%,50.0%,73.0%,59.5%
1.81,11.7%,2.6%,59.7%,82.6%,67.7%
2.13,4.1%,2.0%,59.2%,72.4%,95.0%
1.43,5.3%,1.8%,70.2%,80.0%,76.5%
1.38,11.1%,1.6%,66.7%,73.8%,57.1%
0.86,8.2%,3.2%,54.4%,66.3%,47.2%
0.95,4.2%,4.2%,73.3%,59.1%,59.4%
0.94,8.4%,2.1%,64.2%,67.2%,61.8%
1.44,8.3%,0.0%,70.0%,66.7%,66.7%
1.29,4.2%,5.6%,63.9%,73.9%,42.3%
1.70,9.6%,1.9%,67.3%,80.0%,52.9%
1.74,5.6%,2.8%,70.4%,82.0%,71.4%
1.67,10.9%,4.3%,50.0%,73.9%,69.6%
1.83,15.9%,2.3%,68.2%,83.3%,50.0%
1.60,2.0%,0.0%,55.1%,66.7%,63.6%
1.90,16.7%,0.0%,66.7%,75.0%,75.0%
1.13,5.6%,4.4%,58.9%,71.7%,59.5%
1.24,6.7%,3.3%,54.4%,69.4%,65.9%
2.69,15.4%,0.0%,64.1%,72.0%,85.7%
0.77,3.3%,1.7%,63.3%,76.3%,27.3%
1.11,8.6%,2.9%,65.7%,69.6%,37.5%
0.47,0.0%,0.0%,53.8%,52.4%,27.8%
1.35,2.4%,6.0%,57.1%,81.3%,47.2%
0.86,3.5%,6.1%,57.4%,71.2%,55.1%
2.73,11.4%,2.9%,74.3%,88.5%,55.6%
16.76,10.3%,0.0%,62.1%,94.4%,100.0%
1.30,17.6%,6.8%,58.1%,76.7%,61.3%
0.78,7.8%,3.1%,59.4%,68.4%,46.2%
1.13,9.0%,5.1%,57.7%,86.7%,57.6%
1.01,8.8%,3.5%,50.9%,75.9%,50.0%
1.66,14.3%,4.3%,70.0%,83.7%,52.4%
0.84,6.5%,1.3%,63.6%,71.4%,46.4%
0.97,4.5%,5.0%,58.7%,77.1%,40.5%
0.91,8.5%,5.6%,50.7%,77.8%,42.9%
1.13,7.2%,4.3%,47.8%,69.7%,55.6%
1.30,13.4%,6.0%,67.2%,75.6%,54.5%
1.17,8.8%,2.9%,57.4%,71.8%,62.1%
2.26,6.1%,4.1%,51.0%,84.0%,75.0%
0.56,9.0%,3.0%,56.7%,81.6%,48.3%
1.51,10.2%,3.4%,62.7%,81.1%,54.5%
1.02,5.2%,4.1%,52.6%,64.7%,58.7%
0.42,6.0%,4.0%,78.0%,51.3%,27.3%
1.27,6.5%,4.3%,62.4%,82.8%,62.9%
1.19,12.2%,1.4%,54.1%,80.0%,61.8%
1.00,8.6%,5.7%,51.4%,75.0%,52.9%
0.72,0.0%,1.4%,60.3%,61.4%,31.0%
0.86,3.0%,6.1%,53.0%,68.6%,51.6%
1.42,7.0%,0.0%,54.4%,80.6%,57.7%
0.78,4.7%,4.7%,57.8%,64.9%,48.1%
1.16,25.5%,5.9%,73.5%,76.0%,48.1%
1.71,25.0%,2.1%,64.6%,83.9%,47.1%
0.56,2.5%,4.9%,59.3%,68.8%,39.4%
1.34,3.4%,2.3%,55.2%,68.8%,69.2%
1.34,25.3%,3.6%,56.6%,80.9%,50.0%
0.97,10.4%,4.3%,54.8%,76.2%,46.2%
0.36,5.3%,5.3%,65.3%,59.2%,46.2%
0.90,0.0%,2.8%,73.6%,60.4%,52.6%
1.03,6.4%,5.1%,67.9%,60.4%,44.0%
1.22,2.6%,2.6%,59.0%,76.1%,65.6%
0.88,16.5%,3.5%,54.1%,67.4%,46.2%
1.20,8.8%,3.8%,63.7%,72.5%,58.6%
0.48,3.8%,11.5%,50.0%,61.5%,34.6%
1.50,6.8%,5.1%,57.6%,67.6%,56.0%
0.75,4.2%,2.1%,52.1%,64.0%,39.1%
1.13,15.9%,0.9%,63.7%,77.8%,58.5%
1.36,11.8%,3.5%,60.0%,72.5%,76.5%
1.06,14.7%,5.3%,45.3%,83.7%,40.4%
1.06,6.1%,4.5%,69.8%,77.6%,40.7%
1.61,8.0%,4.6%,52.9%,78.3%,63.4%
1.32,10.1%,2.9%,58.0%,78.8%,58.6%
0.68,6.1%,7.6%,54.5%,72.2%,33.3%
1.30,8.3%,3.3%,53.3%,84.4%,50.0%
1.26,5.2%,8.6%,34.5%,65.0%,57.9%
1.15,9.1%,1.5%,57.6%,84.2%,67.9%
0.88,5.4%,4.5%,55.0%,60.7%,44.0%
1.19,4.4%,4.4%,54.4%,81.1%,54.8%
1.46,15.0%,3.3%,65.0%,82.1%,52.4%
1.19,6.6%,5.5%,46.2%,69.0%,53.1%
0.98,17.2%,2.0%,66.7%,83.3%,33.3%
1.35,18.1%,4.3%,73.4%,84.1%,48.0%
0.72,6.7%,0.0%,58.3%,65.7%,48.0%
1.31,8.8%,4.4%,53.8%,83.7%,61.9%
0.93,17.6%,3.5%,57.6%,75.5%,52.8%
1.90,17.0%,6.4%,61.7%,75.9%,77.8%
2.33,16.7%,0.0%,57.1%,87.5%,66.7%
1.47,9.5%,4.8%,49.2%,71.0%,56.3%
0.89,11.5%,5.8%,51.9%,72.2%,40.0%
1.38,17.4%,2.9%,60.9%,81.0%,51.9%
0.44,6.1%,7.6%,60.6%,67.5%,30.8%
1.61,10.1%,1.3%,59.5%,78.7%,59.4%
2.00,7.3%,2.4%,56.1%,87.0%,55.6%
0.97,11.5%,2.3%,62.1%,72.2%,51.5%
0.92,11.8%,4.7%,54.4%,70.7%,59.7%
0.47,11.9%,3.0%,61.2%,73.2%,38.5%
1.10,8.6%,1.7%,67.2%,66.7%,47.4%
0.69,11.8%,4.7%,55.3%,59.6%,44.7%
1.62,12.0%,2.0%,58.0%,93.1%,42.9%
1.66,17.9%,0.0%,64.3%,86.1%,55.0%
1.23,8.9%,1.3%,57.0%,71.1%,61.8%
0.63,7.2%,1.4%,56.5%,66.7%,46.7%
1.52,11.8%,0.0%,56.5%,79.2%,62.2%
1.31,9.6%,5.5%,52.1%,71.1%,65.7%
1.28,13.6%,2.3%,61.4%,74.1%,44.1%
0.93,6.4%,3.2%,60.6%,74.6%,43.2%
1.21,10.5%,1.5%,62.4%,72.3%,46.0%
2.08,6.8%,4.5%,77.3%,82.4%,50.0%
1.32,10.9%,3.3%,58.7%,77.8%,55.3%
1.29,9.4%,1.6%,70.3%,80.0%,73.7%
1.52,11.9%,5.1%,64.4%,84.2%,42.9%
0.84,15.6%,1.0%,57.3%,72.7%,61.0%
1.19,7.9%,0.0%,61.8%,74.5%,69.0%
1.44,7.1%,0.0%,66.1%,70.3%,63.2%
0.43,7.1%,5.4%,57.1%,68.8%,33.3%
0.52,17.8%,8.9%,51.1%,73.9%,40.9%
0.99,9.3%,2.7%,56.0%,73.8%,60.6%
2.57,2.5%,5.0%,45.0%,83.3%,77.3%
0.97,9.8%,2.0%,57.8%,72.9%,48.8%
0.61,7.7%,1.5%,66.2%,65.1%,31.8%
2.13,12.8%,0.0%,61.7%,79.3%,66.7%
1.69,14.0%,2.0%,58.0%,89.7%,57.1%
0.43,1.4%,4.3%,60.9%,81.0%,25.9%
1.31,19.0%,5.2%,63.8%,83.8%,47.6%
0.71,10.7%,9.3%,42.7%,84.4%,51.2%
1.70,35.4%,2.1%,60.4%,93.1%,47.4%
0.74,3.3%,2.6%,60.9%,69.6%,49.2%
1.31,9.1%,2.0%,66.7%,74.2%,66.7%
2.74,13.6%,1.7%,69.5%,78.0%,88.9%
1.99,13.0%,3.9%,67.5%,75.0%,80.0%
0.85,7.3%,4.2%,64.6%,69.4%,50.0%
1.38,10.0%,7.1%,57.1%,87.5%,50.0%
0.86,13.2%,3.3%,63.7%,74.1%,42.4%
1.43,3.2%,3.2%,56.5%,77.1%,40.7%
0.47,0.0%,2.6%,46.2%,33.3%,28.6%
0.60,11.8%,0.0%,51.0%,65.4%,40.0%
0.91,3.7%,3.7%,58.0%,68.1%,55.9%
1.14,4.5%,4.5%,55.2%,75.7%,53.3%
1.24,1.5%,1.5%,61.8%,73.8%,76.9%
0.91,11.8%,2.0%,64.7%,66.7%,77.8%
1.52,36.5%,4.8%,63.5%,90.0%,56.5%
1.04,8.8%,0.0%,53.8%,74.4%,56.8%
0.37,13.0%,2.2%,58.7%,63.0%,15.8%
1.09,17.5%,0.0%,63.7%,80.4%,44.8%
1.69,14.3%,6.1%,67.3%,75.8%,62.5%
2.49,11.4%,0.0%,72.7%,81.3%,75.0%
2.45,15.2%,2.2%,82.6%,92.1%,37.5%
1.53,7.5%,5.7%,62.3%,84.8%,55.0%
2.05,0.0%,9.1%,54.5%,91.7%,55.0%
1.40,16.0%,2.0%,64.0%,75.0%,55.6%
2.96,11.1%,5.6%,61.1%,86.4%,64.3%
2.46,19.0%,2.4%,61.9%,84.6%,68.8%
1.73,14.3%,2.6%,53.2%,85.4%,55.6%
0.48,13.9%,2.8%,47.2%,64.7%,36.8%
1.46,5.5%,3.3%,67.0%,80.3%,70.0%
0.46,6.0%,6.0%,59.7%,65.0%,51.9%
1.47,11.5%,1.9%,55.8%,82.8%,65.2%
1.17,11.5%,2.6%,66.7%,65.4%,38.5%
0.71,4.5%,1.1%,62.9%,66.1%,60.6%
1.12,12.8%,2.2%,64.8%,77.6%,65.1%
1.76,4.0%,1.3%,60.0%,80.0%,66.7%
1.70,9.1%,2.6%,67.5%,80.8%,68.0%
2.36,8.1%,4.1%,58.1%,93.0%,71.0%
1.78,7.4%,1.2%,63.0%,84.3%,70.0%
0.39,5.6%,0.0%,59.3%,71.9%,40.9%
2.08,13.6%,2.3%,79.5%,88.6%,22.2%
1.29,19.3%,5.3%,64.9%,75.7%,50.0%
1.08,9.4%,3.1%,53.1%,73.5%,66.7%
0.72,5.6%,3.3%,61.1%,58.2%,31.4%
2.00,8.3%,6.9%,56.9%,80.5%,67.7%
0.78,1.2%,3.7%,56.1%,58.7%,38.9%
1.73,4.3%,0.0%,54.3%,76.0%,66.7%
0.88,3.0%,3.0%,60.0%,66.7%,42.5%
1.40,5.0%,1.7%,71.7%,67.4%,58.8%
1.14,5.8%,7.2%,60.9%,73.8%,40.7%
1.50,0.0%,0.0%,71.4%,50.0%,50.0%
1.54,3.9%,0.0%,64.7%,69.7%,66.7%
2.20,4.7%,0.0%,65.1%,78.6%,73.3%
1.67,3.9%,5.9%,66.7%,85.3%,47.1%
0.81,4.6%,5.5%,47.7%,73.1%,43.9%
1.37,5.2%,7.3%,54.2%,76.9%,56.8%
1.53,4.9%,8.2%,52.5%,75.0%,58.6%
0.99,6.4%,7.1%,54.3%,68.4%,45.3%
0.88,3.2%,1.6%,64.5%,67.5%,59.1%
0.99,6.8%,4.1%,50.0%,75.7%,40.5%
0.56,9.4%,1.6%,64.1%,73.2%,52.2%
0.85,4.4%,2.7%,61.1%,66.7%,40.9%
1.55,10.9%,1.6%,67.2%,72.1%,66.7%
0.55,6.8%,4.1%,68.5%,64.0%,43.5%
1.48,6.3%,1.6%,57.1%,83.3%,48.1%
